outage_data_id,total_clients,clients_without_power_service,region_id,source_id,source_last_updated_on,data_fetched_on,region_name
1206,216496,247,2,1,2022-12-04 05:00:05.222985,2022-12-04 05:00:03.211154,Bayamón
1207,141663,789,3,1,2022-12-04 05:00:05.467582,2022-12-04 05:00:03.211154,Carolina
1208,250514,22,4,1,2022-12-04 05:00:07.275099,2022-12-04 05:00:03.211154,Caguas
1209,216605,0,5,1,2022-12-04 05:00:07.532353,2022-12-04 05:00:03.211154,Mayagüez
1210,212508,0,6,1,2022-12-04 05:00:07.956672,2022-12-04 05:00:03.211154,Ponce
1211,253068,0,7,1,2022-12-04 05:00:08.713948,2022-12-04 05:00:03.211154,San Juan
1212,177369,98,1,1,2022-12-04 06:00:03.909817,2022-12-04 06:00:02.610062,Arecibo
1213,216496,247,2,1,2022-12-04 06:00:04.681100,2022-12-04 06:00:02.610062,Bayamón
1214,141663,0,3,1,2022-12-04 06:00:05.014630,2022-12-04 06:00:02.610062,Carolina
1215,250514,0,4,1,2022-12-04 06:00:10.183419,2022-12-04 06:00:02.610062,Caguas
1216,216605,0,5,1,2022-12-04 06:00:14.725333,2022-12-04 06:00:02.610062,Mayagüez
1217,212508,0,6,1,2022-12-04 06:00:14.943023,2022-12-04 06:00:02.610062,Ponce
1218,253068,0,7,1,2022-12-04 06:00:15.976511,2022-12-04 06:00:02.610062,San Juan
1219,177369,98,1,1,2022-12-04 07:00:06.832506,2022-12-04 07:00:05.897105,Arecibo
1220,216496,247,2,1,2022-12-04 07:00:07.315417,2022-12-04 07:00:05.897105,Bayamón
1221,141663,2,3,1,2022-12-04 07:00:07.532120,2022-12-04 07:00:05.897105,Carolina
1222,250514,9,4,1,2022-12-04 07:00:08.054164,2022-12-04 07:00:05.897105,Caguas
1223,216605,33,5,1,2022-12-04 07:00:08.312831,2022-12-04 07:00:05.897105,Mayagüez
1224,212508,37,6,1,2022-12-04 07:00:08.543588,2022-12-04 07:00:05.897105,Ponce
1225,253068,38,7,1,2022-12-04 07:00:08.939207,2022-12-04 07:00:05.897105,San Juan
1226,177369,100,1,1,2022-12-04 08:00:04.258822,2022-12-04 08:00:03.460047,Arecibo
1227,216496,250,2,1,2022-12-04 08:00:04.730155,2022-12-04 08:00:03.460047,Bayamón
1228,141663,2,3,1,2022-12-04 08:00:04.958195,2022-12-04 08:00:03.460047,Carolina
1229,250514,9,4,1,2022-12-04 08:00:09.247856,2022-12-04 08:00:03.460047,Caguas
1230,216605,32,5,1,2022-12-04 08:00:10.125921,2022-12-04 08:00:03.460047,Mayagüez
1231,212508,38,6,1,2022-12-04 08:00:10.349802,2022-12-04 08:00:03.460047,Ponce
1232,253068,38,7,1,2022-12-04 08:00:10.598579,2022-12-04 08:00:03.460047,San Juan
1234,216496,277,2,1,2022-12-04 09:00:06.446903,2022-12-04 09:00:02.885186,Bayamón
1236,250514,10,4,1,2022-12-04 09:00:13.854679,2022-12-04 09:00:02.885186,Caguas
1238,212508,39,6,1,2022-12-04 09:00:19.980832,2022-12-04 09:00:02.885186,Ponce
1240,177369,99,1,1,2022-12-04 10:00:04.275112,2022-12-04 10:00:03.041090,Arecibo
1242,141663,2,3,1,2022-12-04 10:00:10.256055,2022-12-04 10:00:03.041090,Carolina
1244,216605,35,5,1,2022-12-04 10:00:12.759499,2022-12-04 10:00:03.041090,Mayagüez
1246,253068,38,7,1,2022-12-04 10:00:13.415814,2022-12-04 10:00:03.041090,San Juan
1248,216496,454,2,1,2022-12-04 11:00:05.180977,2022-12-04 11:00:04.118056,Bayamón
1250,250514,179,4,1,2022-12-04 11:00:07.176511,2022-12-04 11:00:04.118056,Caguas
1252,212508,38,6,1,2022-12-04 11:00:14.066871,2022-12-04 11:00:04.118056,Ponce
1254,177369,101,1,1,2022-12-04 12:00:05.409658,2022-12-04 12:00:04.710572,Arecibo
1256,141663,34,3,1,2022-12-04 12:00:09.070319,2022-12-04 12:00:04.710572,Carolina
1258,216605,182,5,1,2022-12-04 12:00:11.337337,2022-12-04 12:00:04.710572,Mayagüez
1260,253068,43,7,1,2022-12-04 12:00:13.756367,2022-12-04 12:00:04.710572,San Juan
1262,216496,804,2,1,2022-12-04 13:00:06.989857,2022-12-04 13:00:04.004657,Bayamón
1264,250514,297,4,1,2022-12-04 13:00:07.527101,2022-12-04 13:00:04.004657,Caguas
1266,212508,653,6,1,2022-12-04 13:00:12.669747,2022-12-04 13:00:04.004657,Ponce
1268,177369,425,1,1,2022-12-04 14:00:04.538561,2022-12-04 14:00:03.051626,Arecibo
1270,141663,43,3,1,2022-12-04 14:00:23.982794,2022-12-04 14:00:03.051626,Carolina
1272,216605,196,5,1,2022-12-04 14:00:24.670426,2022-12-04 14:00:03.051626,Mayagüez
1274,253068,65,7,1,2022-12-04 14:00:39.359617,2022-12-04 14:00:03.051626,San Juan
1276,216496,678,2,1,2022-12-04 15:00:05.149737,2022-12-04 15:00:03.549531,Bayamón
1278,250514,304,4,1,2022-12-04 15:00:05.637385,2022-12-04 15:00:03.549531,Caguas
1280,212508,28,6,1,2022-12-04 15:00:06.253663,2022-12-04 15:00:03.549531,Ponce
1282,177369,3774,1,1,2022-12-04 16:00:05.236685,2022-12-04 16:00:03.995097,Arecibo
1284,141663,26,3,1,2022-12-04 16:00:06.521365,2022-12-04 16:00:03.995097,Carolina
1286,216605,10,5,1,2022-12-04 16:00:07.258213,2022-12-04 16:00:03.995097,Mayagüez
1288,253068,3041,7,1,2022-12-04 16:00:08.241712,2022-12-04 16:00:03.995097,San Juan
1290,216496,830,2,1,2022-12-04 17:00:08.842647,2022-12-04 17:00:04.008801,Bayamón
1292,250514,8746,4,1,2022-12-04 17:00:09.292361,2022-12-04 17:00:04.008801,Caguas
1294,212508,20,6,1,2022-12-04 17:00:25.422306,2022-12-04 17:00:04.008801,Ponce
1296,177369,311,1,1,2022-12-04 18:00:03.625273,2022-12-04 18:00:02.612470,Arecibo
1298,141663,276,3,1,2022-12-04 18:00:04.337603,2022-12-04 18:00:02.612470,Carolina
1300,216605,11,5,1,2022-12-04 18:00:06.687423,2022-12-04 18:00:02.612470,Mayagüez
1302,253068,770,7,1,2022-12-04 18:00:20.156696,2022-12-04 18:00:02.612470,San Juan
1303,177369,327,1,1,2022-12-04 19:00:04.256749,2022-12-04 19:00:03.371156,Arecibo
1304,216496,353,2,1,2022-12-04 19:00:04.756176,2022-12-04 19:00:03.371156,Bayamón
1305,141663,51,3,1,2022-12-04 19:00:05.014140,2022-12-04 19:00:03.371156,Carolina
1306,250514,748,4,1,2022-12-04 19:00:05.351946,2022-12-04 19:00:03.371156,Caguas
1307,216605,292,5,1,2022-12-04 19:00:05.934884,2022-12-04 19:00:03.371156,Mayagüez
1308,212508,4,6,1,2022-12-04 19:00:06.355611,2022-12-04 19:00:03.371156,Ponce
1309,253068,597,7,1,2022-12-04 19:00:10.401328,2022-12-04 19:00:03.371156,San Juan
1310,177369,146,1,1,2022-12-04 20:00:05.395915,2022-12-04 20:00:03.348511,Arecibo
1311,216496,342,2,1,2022-12-04 20:00:07.088167,2022-12-04 20:00:03.348511,Bayamón
1312,141663,225,3,1,2022-12-04 20:00:08.142226,2022-12-04 20:00:03.348511,Carolina
1313,250514,866,4,1,2022-12-04 20:00:09.129269,2022-12-04 20:00:03.348511,Caguas
1314,216605,290,5,1,2022-12-04 20:00:09.662899,2022-12-04 20:00:03.348511,Mayagüez
1315,212508,27,6,1,2022-12-04 20:00:10.650113,2022-12-04 20:00:03.348511,Ponce
1316,253068,663,7,1,2022-12-04 20:00:10.999768,2022-12-04 20:00:03.348511,San Juan
1317,177369,667,1,1,2022-12-04 21:00:04.552758,2022-12-04 21:00:02.996157,Arecibo
1318,216496,318,2,1,2022-12-04 21:00:04.873302,2022-12-04 21:00:02.996157,Bayamón
1319,141663,232,3,1,2022-12-04 21:00:05.390366,2022-12-04 21:00:02.996157,Carolina
1320,250514,1063,4,1,2022-12-04 21:00:05.804562,2022-12-04 21:00:02.996157,Caguas
1321,216605,36,5,1,2022-12-04 21:00:09.232740,2022-12-04 21:00:02.996157,Mayagüez
1322,212508,6,6,1,2022-12-04 21:00:09.571876,2022-12-04 21:00:02.996157,Ponce
1323,253068,652,7,1,2022-12-04 21:00:10.864776,2022-12-04 21:00:02.996157,San Juan
1324,177369,166,1,1,2022-12-04 22:00:04.338101,2022-12-04 22:00:02.991931,Arecibo
1325,216496,325,2,1,2022-12-04 22:00:04.827870,2022-12-04 22:00:02.991931,Bayamón
1326,141663,472,3,1,2022-12-04 22:00:05.159049,2022-12-04 22:00:02.991931,Carolina
1327,250514,281,4,1,2022-12-04 22:00:05.893751,2022-12-04 22:00:02.991931,Caguas
1328,216605,38,5,1,2022-12-04 22:00:06.707658,2022-12-04 22:00:02.991931,Mayagüez
1329,212508,11,6,1,2022-12-04 22:00:06.955887,2022-12-04 22:00:02.991931,Ponce
1330,253068,2481,7,1,2022-12-04 22:00:07.284845,2022-12-04 22:00:02.991931,San Juan
1331,177369,2958,1,1,2022-12-04 23:00:06.217610,2022-12-04 23:00:04.999016,Arecibo
1332,216496,398,2,1,2022-12-04 23:00:21.266016,2022-12-04 23:00:04.999016,Bayamón
1333,141663,534,3,1,2022-12-04 23:00:32.284701,2022-12-04 23:00:04.999016,Carolina
1334,250514,253,4,1,2022-12-04 23:00:32.508607,2022-12-04 23:00:04.999016,Caguas
1335,216605,247,5,1,2022-12-04 23:00:41.642058,2022-12-04 23:00:04.999016,Mayagüez
1336,212508,120,6,1,2022-12-04 23:00:42.557142,2022-12-04 23:00:04.999016,Ponce
1337,253068,2537,7,1,2022-12-04 23:00:47.494437,2022-12-04 23:00:04.999016,San Juan
1338,177369,1940,1,1,2022-12-05 00:00:05.670297,2022-12-05 00:00:04.954898,Arecibo
1339,216496,592,2,1,2022-12-05 00:00:05.928266,2022-12-05 00:00:04.954898,Bayamón
1340,141663,340,3,1,2022-12-05 00:00:07.670182,2022-12-05 00:00:04.954898,Carolina
1341,250514,279,4,1,2022-12-05 00:00:07.947742,2022-12-05 00:00:04.954898,Caguas
1342,216605,4,5,1,2022-12-05 00:00:08.221203,2022-12-05 00:00:04.954898,Mayagüez
1343,212508,63,6,1,2022-12-05 00:00:08.665493,2022-12-05 00:00:04.954898,Ponce
1344,253068,2801,7,1,2022-12-05 00:00:08.910814,2022-12-05 00:00:04.954898,San Juan
1345,177369,460,1,1,2022-12-05 01:00:08.402418,2022-12-05 01:00:03.072377,Arecibo
1346,216496,628,2,1,2022-12-05 01:00:08.666900,2022-12-05 01:00:03.072377,Bayamón
1347,141663,382,3,1,2022-12-05 01:00:09.443376,2022-12-05 01:00:03.072377,Carolina
1348,250514,475,4,1,2022-12-05 01:00:14.674841,2022-12-05 01:00:03.072377,Caguas
1349,216605,1,5,1,2022-12-05 01:00:19.353089,2022-12-05 01:00:03.072377,Mayagüez
1350,212508,67,6,1,2022-12-05 01:00:19.609102,2022-12-05 01:00:03.072377,Ponce
1351,253068,2498,7,1,2022-12-05 01:00:26.179184,2022-12-05 01:00:03.072377,San Juan
1352,177369,414,1,1,2022-12-05 02:00:05.951964,2022-12-05 02:00:05.276818,Arecibo
1353,216496,629,2,1,2022-12-05 02:00:06.216858,2022-12-05 02:00:05.276818,Bayamón
1354,141663,415,3,1,2022-12-05 02:00:43.752056,2022-12-05 02:00:05.276818,Carolina
1355,250514,281,4,1,2022-12-05 02:00:44.697752,2022-12-05 02:00:05.276818,Caguas
1356,216605,2,5,1,2022-12-05 02:00:44.954942,2022-12-05 02:00:05.276818,Mayagüez
1357,212508,69,6,1,2022-12-05 02:00:45.251905,2022-12-05 02:00:05.276818,Ponce
1358,253068,243,7,1,2022-12-05 02:00:46.464208,2022-12-05 02:00:05.276818,San Juan
1359,177369,20,1,1,2022-12-05 03:00:05.320512,2022-12-05 03:00:04.304245,Arecibo
1360,216496,635,2,1,2022-12-05 03:00:05.594541,2022-12-05 03:00:04.304245,Bayamón
1361,141663,230,3,1,2022-12-05 03:00:05.842865,2022-12-05 03:00:04.304245,Carolina
1362,250514,159,4,1,2022-12-05 03:00:06.066380,2022-12-05 03:00:04.304245,Caguas
1363,216605,1,5,1,2022-12-05 03:00:06.334277,2022-12-05 03:00:04.304245,Mayagüez
1364,212508,71,6,1,2022-12-05 03:00:11.034040,2022-12-05 03:00:04.304245,Ponce
1365,253068,238,7,1,2022-12-05 03:00:11.324217,2022-12-05 03:00:04.304245,San Juan
1366,177369,20,1,1,2022-12-05 04:00:19.302801,2022-12-05 04:00:04.968078,Arecibo
1367,216496,464,2,1,2022-12-05 04:00:19.572527,2022-12-05 04:00:04.968078,Bayamón
1368,141663,129,3,1,2022-12-05 04:00:20.217357,2022-12-05 04:00:04.968078,Carolina
1369,250514,151,4,1,2022-12-05 04:00:20.582673,2022-12-05 04:00:04.968078,Caguas
1370,216605,1,5,1,2022-12-05 04:00:20.942022,2022-12-05 04:00:04.968078,Mayagüez
1371,212508,73,6,1,2022-12-05 04:00:21.639182,2022-12-05 04:00:04.968078,Ponce
1372,253068,239,7,1,2022-12-05 04:00:22.039943,2022-12-05 04:00:04.968078,San Juan
1373,177369,22,1,1,2022-12-05 05:00:09.798438,2022-12-05 05:00:04.575079,Arecibo
1374,216496,472,2,1,2022-12-05 05:00:21.036588,2022-12-05 05:00:04.575079,Bayamón
1375,141663,130,3,1,2022-12-05 05:00:21.283283,2022-12-05 05:00:04.575079,Carolina
1376,250514,152,4,1,2022-12-05 05:00:21.494105,2022-12-05 05:00:04.575079,Caguas
1377,216605,3,5,1,2022-12-05 05:00:37.331187,2022-12-05 05:00:04.575079,Mayagüez
1378,212508,80,6,1,2022-12-05 05:00:51.023323,2022-12-05 05:00:04.575079,Ponce
1379,253068,231,7,1,2022-12-05 05:00:51.248763,2022-12-05 05:00:04.575079,San Juan
1380,177369,160,1,1,2022-12-05 06:00:04.563553,2022-12-05 06:00:03.511430,Arecibo
1381,216496,344,2,1,2022-12-05 06:00:18.174824,2022-12-05 06:00:03.511430,Bayamón
1382,141663,168,3,1,2022-12-05 06:00:21.996477,2022-12-05 06:00:03.511430,Carolina
1383,250514,154,4,1,2022-12-05 06:00:22.305058,2022-12-05 06:00:03.511430,Caguas
1384,216605,4,5,1,2022-12-05 06:00:23.216523,2022-12-05 06:00:03.511430,Mayagüez
1385,212508,75,6,1,2022-12-05 06:00:23.692967,2022-12-05 06:00:03.511430,Ponce
1386,253068,232,7,1,2022-12-05 06:00:24.370639,2022-12-05 06:00:03.511430,San Juan
1387,177369,162,1,1,2022-12-05 07:00:32.973722,2022-12-05 07:00:05.417567,Arecibo
1388,216496,373,2,1,2022-12-05 07:00:34.225889,2022-12-05 07:00:05.417567,Bayamón
1389,141663,166,3,1,2022-12-05 07:00:34.457277,2022-12-05 07:00:05.417567,Carolina
1390,250514,258,4,1,2022-12-05 07:00:35.408510,2022-12-05 07:00:05.417567,Caguas
1391,216605,4,5,1,2022-12-05 07:00:36.264609,2022-12-05 07:00:05.417567,Mayagüez
1392,212508,142,6,1,2022-12-05 07:00:38.654217,2022-12-05 07:00:05.417567,Ponce
1393,253068,184,7,1,2022-12-05 07:00:38.888994,2022-12-05 07:00:05.417567,San Juan
1394,177369,36,1,1,2022-12-05 08:00:04.090406,2022-12-05 08:00:02.808039,Arecibo
1395,216496,261,2,1,2022-12-05 08:00:04.434114,2022-12-05 08:00:02.808039,Bayamón
1396,141663,171,3,1,2022-12-05 08:00:06.698268,2022-12-05 08:00:02.808039,Carolina
1397,250514,344,4,1,2022-12-05 08:00:09.999562,2022-12-05 08:00:02.808039,Caguas
1398,216605,4,5,1,2022-12-05 08:00:14.671405,2022-12-05 08:00:02.808039,Mayagüez
1399,212508,140,6,1,2022-12-05 08:00:17.718153,2022-12-05 08:00:02.808039,Ponce
1400,253068,185,7,1,2022-12-05 08:00:17.975086,2022-12-05 08:00:02.808039,San Juan
1401,177369,37,1,1,2022-12-05 09:00:26.954709,2022-12-05 09:00:04.156780,Arecibo
1402,216496,265,2,1,2022-12-05 09:00:30.493635,2022-12-05 09:00:04.156780,Bayamón
1403,141663,171,3,1,2022-12-05 09:00:33.612607,2022-12-05 09:00:04.156780,Carolina
1404,250514,345,4,1,2022-12-05 09:00:33.892937,2022-12-05 09:00:04.156780,Caguas
1405,216605,4,5,1,2022-12-05 09:00:34.153743,2022-12-05 09:00:04.156780,Mayagüez
1406,212508,140,6,1,2022-12-05 09:00:36.297816,2022-12-05 09:00:04.156780,Ponce
1407,253068,185,7,1,2022-12-05 09:00:36.691910,2022-12-05 09:00:04.156780,San Juan
1408,177369,0,1,1,2022-12-05 10:00:04.115266,2022-12-05 10:00:02.742418,Arecibo
1409,216496,0,2,1,2022-12-05 10:00:05.098196,2022-12-05 10:00:02.742418,Bayamón
1410,141663,0,3,1,2022-12-05 10:00:05.335408,2022-12-05 10:00:02.742418,Carolina
1411,250514,0,4,1,2022-12-05 10:00:05.767683,2022-12-05 10:00:02.742418,Caguas
1412,216605,0,5,1,2022-12-05 10:00:06.038432,2022-12-05 10:00:02.742418,Mayagüez
1413,212508,0,6,1,2022-12-05 10:00:06.269151,2022-12-05 10:00:02.742418,Ponce
1414,253068,0,7,1,2022-12-05 10:00:07.201528,2022-12-05 10:00:02.742418,San Juan
1415,177369,338,1,1,2022-12-05 11:00:05.798914,2022-12-05 11:00:04.925304,Arecibo
1416,216496,279,2,1,2022-12-05 11:00:06.384230,2022-12-05 11:00:04.925304,Bayamón
1417,141663,207,3,1,2022-12-05 11:00:07.092150,2022-12-05 11:00:04.925304,Carolina
1418,250514,351,4,1,2022-12-05 11:00:08.037017,2022-12-05 11:00:04.925304,Caguas
1419,216605,76,5,1,2022-12-05 11:00:08.911185,2022-12-05 11:00:04.925304,Mayagüez
1420,212508,147,6,1,2022-12-05 11:00:11.346910,2022-12-05 11:00:04.925304,Ponce
1421,253068,188,7,1,2022-12-05 11:00:12.097965,2022-12-05 11:00:04.925304,San Juan
1422,177369,502,1,1,2022-12-05 12:00:17.459353,2022-12-05 12:00:04.773819,Arecibo
1423,216496,303,2,1,2022-12-05 12:00:18.192209,2022-12-05 12:00:04.773819,Bayamón
1424,141663,232,3,1,2022-12-05 12:00:18.744911,2022-12-05 12:00:04.773819,Carolina
1425,250514,409,4,1,2022-12-05 12:00:19.357301,2022-12-05 12:00:04.773819,Caguas
1426,216605,152,5,1,2022-12-05 12:00:19.656558,2022-12-05 12:00:04.773819,Mayagüez
1427,212508,149,6,1,2022-12-05 12:00:19.879318,2022-12-05 12:00:04.773819,Ponce
1428,253068,2555,7,1,2022-12-05 12:00:20.657321,2022-12-05 12:00:04.773819,San Juan
1429,177369,799,1,1,2022-12-05 13:00:03.291271,2022-12-05 13:00:02.439173,Arecibo
1430,216496,318,2,1,2022-12-05 13:00:03.814233,2022-12-05 13:00:02.439173,Bayamón
1431,141663,204,3,1,2022-12-05 13:00:04.255310,2022-12-05 13:00:02.439173,Carolina
1432,250514,470,4,1,2022-12-05 13:00:04.496531,2022-12-05 13:00:02.439173,Caguas
1433,216605,338,5,1,2022-12-05 13:00:04.779277,2022-12-05 13:00:02.439173,Mayagüez
1434,212508,161,6,1,2022-12-05 13:00:06.051645,2022-12-05 13:00:02.439173,Ponce
1435,253068,2616,7,1,2022-12-05 13:00:06.324041,2022-12-05 13:00:02.439173,San Juan
1436,177369,1124,1,1,2022-12-05 14:00:04.899823,2022-12-05 14:00:04.076151,Arecibo
1437,216496,254,2,1,2022-12-05 14:00:05.155690,2022-12-05 14:00:04.076151,Bayamón
1438,141663,214,3,1,2022-12-05 14:00:05.525005,2022-12-05 14:00:04.076151,Carolina
1439,250514,585,4,1,2022-12-05 14:00:36.804800,2022-12-05 14:00:04.076151,Caguas
1440,216605,281,5,1,2022-12-05 14:00:37.592520,2022-12-05 14:00:04.076151,Mayagüez
1441,212508,217,6,1,2022-12-05 14:00:37.821798,2022-12-05 14:00:04.076151,Ponce
1442,253068,2659,7,1,2022-12-05 14:00:38.513270,2022-12-05 14:00:04.076151,San Juan
1443,177369,3943,1,1,2022-12-05 15:00:09.838399,2022-12-05 15:00:03.997584,Arecibo
1444,216496,254,2,1,2022-12-05 15:00:10.441849,2022-12-05 15:00:03.997584,Bayamón
1445,141663,316,3,1,2022-12-05 15:00:11.029706,2022-12-05 15:00:03.997584,Carolina
1446,250514,1128,4,1,2022-12-05 15:00:11.519414,2022-12-05 15:00:03.997584,Caguas
1447,216605,209,5,1,2022-12-05 15:00:12.070942,2022-12-05 15:00:03.997584,Mayagüez
1448,212508,215,6,1,2022-12-05 15:00:12.442097,2022-12-05 15:00:03.997584,Ponce
1449,253068,3401,7,1,2022-12-05 15:00:12.683325,2022-12-05 15:00:03.997584,San Juan
1450,177369,4529,1,1,2022-12-05 16:00:03.726354,2022-12-05 16:00:02.625759,Arecibo
1451,216496,280,2,1,2022-12-05 16:00:08.429698,2022-12-05 16:00:02.625759,Bayamón
1452,141663,176,3,1,2022-12-05 16:00:08.710034,2022-12-05 16:00:02.625759,Carolina
1453,250514,19927,4,1,2022-12-05 16:00:16.786222,2022-12-05 16:00:02.625759,Caguas
1454,216605,4473,5,1,2022-12-05 16:00:17.341277,2022-12-05 16:00:02.625759,Mayagüez
1455,212508,5854,6,1,2022-12-05 16:00:17.632171,2022-12-05 16:00:02.625759,Ponce
1456,253068,1472,7,1,2022-12-05 16:00:18.880191,2022-12-05 16:00:02.625759,San Juan
1457,177369,1566,1,1,2022-12-05 17:00:03.728497,2022-12-05 17:00:02.865464,Arecibo
1458,216496,195,2,1,2022-12-05 17:00:05.745895,2022-12-05 17:00:02.865464,Bayamón
1459,141663,170,3,1,2022-12-05 17:00:06.128536,2022-12-05 17:00:02.865464,Carolina
1460,250514,624,4,1,2022-12-05 17:00:06.589543,2022-12-05 17:00:02.865464,Caguas
1461,216605,1491,5,1,2022-12-05 17:00:07.478050,2022-12-05 17:00:02.865464,Mayagüez
1462,212508,1785,6,1,2022-12-05 17:00:07.708625,2022-12-05 17:00:02.865464,Ponce
1463,253068,1355,7,1,2022-12-05 17:00:07.974584,2022-12-05 17:00:02.865464,San Juan
1464,177369,1601,1,1,2022-12-05 18:00:05.873265,2022-12-05 18:00:05.135207,Arecibo
1465,216496,495,2,1,2022-12-05 18:00:12.618327,2022-12-05 18:00:05.135207,Bayamón
1466,141663,212,3,1,2022-12-05 18:00:12.849587,2022-12-05 18:00:05.135207,Carolina
1467,250514,794,4,1,2022-12-05 18:00:13.070009,2022-12-05 18:00:05.135207,Caguas
1468,216605,1670,5,1,2022-12-05 18:00:13.331776,2022-12-05 18:00:05.135207,Mayagüez
1469,212508,4247,6,1,2022-12-05 18:00:13.548244,2022-12-05 18:00:05.135207,Ponce
1470,253068,1257,7,1,2022-12-05 18:00:13.801301,2022-12-05 18:00:05.135207,San Juan
1471,177369,1735,1,1,2022-12-05 19:00:03.745006,2022-12-05 19:00:02.743375,Arecibo
1472,216496,893,2,1,2022-12-05 19:00:04.192062,2022-12-05 19:00:02.743375,Bayamón
1473,141663,123,3,1,2022-12-05 19:00:04.437488,2022-12-05 19:00:02.743375,Carolina
1474,250514,736,4,1,2022-12-05 19:00:04.977821,2022-12-05 19:00:02.743375,Caguas
1475,216605,902,5,1,2022-12-05 19:00:05.341861,2022-12-05 19:00:02.743375,Mayagüez
1476,212508,4100,6,1,2022-12-05 19:00:05.729153,2022-12-05 19:00:02.743375,Ponce
1477,253068,3710,7,1,2022-12-05 19:00:06.023590,2022-12-05 19:00:02.743375,San Juan
1478,177369,1662,1,1,2022-12-05 20:00:05.308761,2022-12-05 20:00:04.380845,Arecibo
1479,216496,408,2,1,2022-12-05 20:00:05.967811,2022-12-05 20:00:04.380845,Bayamón
1480,141663,124,3,1,2022-12-05 20:00:06.277402,2022-12-05 20:00:04.380845,Carolina
1481,250514,609,4,1,2022-12-05 20:00:21.833688,2022-12-05 20:00:04.380845,Caguas
1482,216605,1191,5,1,2022-12-05 20:00:22.327861,2022-12-05 20:00:04.380845,Mayagüez
1483,212508,4112,6,1,2022-12-05 20:00:22.671994,2022-12-05 20:00:04.380845,Ponce
1484,253068,3707,7,1,2022-12-05 20:00:23.151876,2022-12-05 20:00:04.380845,San Juan
1485,177369,1122,1,1,2022-12-05 21:00:04.314091,2022-12-05 21:00:03.122370,Arecibo
1486,216496,447,2,1,2022-12-05 21:00:05.247860,2022-12-05 21:00:03.122370,Bayamón
1487,141663,154,3,1,2022-12-05 21:00:05.584852,2022-12-05 21:00:03.122370,Carolina
1488,250514,289,4,1,2022-12-05 21:00:05.819996,2022-12-05 21:00:03.122370,Caguas
1489,216605,1061,5,1,2022-12-05 21:00:06.118026,2022-12-05 21:00:03.122370,Mayagüez
1490,212508,4036,6,1,2022-12-05 21:00:07.116646,2022-12-05 21:00:03.122370,Ponce
1491,253068,1287,7,1,2022-12-05 21:00:07.395583,2022-12-05 21:00:03.122370,San Juan
1492,177369,693,1,1,2022-12-05 22:00:04.560746,2022-12-05 22:00:03.485042,Arecibo
1493,216496,336,2,1,2022-12-05 22:00:04.900155,2022-12-05 22:00:03.485042,Bayamón
1494,141663,88,3,1,2022-12-05 22:00:18.123203,2022-12-05 22:00:03.485042,Carolina
1495,250514,269,4,1,2022-12-05 22:00:18.427327,2022-12-05 22:00:03.485042,Caguas
1496,216605,101,5,1,2022-12-05 22:00:18.862183,2022-12-05 22:00:03.485042,Mayagüez
1497,212508,427,6,1,2022-12-05 22:00:19.118986,2022-12-05 22:00:03.485042,Ponce
1498,253068,1495,7,1,2022-12-05 22:00:19.474268,2022-12-05 22:00:03.485042,San Juan
1499,177369,773,1,1,2022-12-05 23:00:05.355946,2022-12-05 23:00:04.533817,Arecibo
1500,216496,208,2,1,2022-12-05 23:00:05.626984,2022-12-05 23:00:04.533817,Bayamón
1501,141663,3,3,1,2022-12-05 23:00:06.809588,2022-12-05 23:00:04.533817,Carolina
1502,250514,422,4,1,2022-12-05 23:00:07.113747,2022-12-05 23:00:04.533817,Caguas
1503,216605,36,5,1,2022-12-05 23:00:07.413327,2022-12-05 23:00:04.533817,Mayagüez
1504,212508,457,6,1,2022-12-05 23:00:07.666788,2022-12-05 23:00:04.533817,Ponce
1505,253068,2056,7,1,2022-12-05 23:00:08.414100,2022-12-05 23:00:04.533817,San Juan
1506,177369,383,1,1,2022-12-06 00:00:04.777862,2022-12-06 00:00:03.750520,Arecibo
1507,216496,62,2,1,2022-12-06 00:00:05.080299,2022-12-06 00:00:03.750520,Bayamón
1508,141663,5,3,1,2022-12-06 00:00:05.470219,2022-12-06 00:00:03.750520,Carolina
1509,250514,1279,4,1,2022-12-06 00:00:07.810249,2022-12-06 00:00:03.750520,Caguas
1510,216605,854,5,1,2022-12-06 00:00:09.149304,2022-12-06 00:00:03.750520,Mayagüez
