outage_data_id,total_clients,clients_without_power_service,region_id,source_id,source_last_updated_on,data_fetched_on
2379,212508,2,6,1,00:33.4,00:02.7
2380,253068,216,7,1,00:33.9,00:02.7
2381,177369,0,1,1,00:09.8,00:03.0
2382,216496,21,2,1,00:10.2,00:03.0
2383,141663,31,3,1,00:10.5,00:03.0
2384,250514,0,4,1,00:22.9,00:03.0
2385,216605,24,5,1,00:24.4,00:03.0
2386,212508,2,6,1,00:24.9,00:03.0
2387,253068,222,7,1,00:26.0,00:03.0
2388,177369,1,1,1,00:08.9,00:03.1
2389,216496,21,2,1,00:10.9,00:03.1
2390,141663,31,3,1,00:11.5,00:03.1
2391,250514,3,4,1,00:14.5,00:03.1
2392,216605,24,5,1,00:14.7,00:03.1
2393,212508,4,6,1,00:19.6,00:03.1
2394,253068,224,7,1,00:19.9,00:03.1
2395,177369,1,1,1,00:06.5,00:04.9
2396,216496,21,2,1,00:07.1,00:04.9
2397,141663,32,3,1,00:07.6,00:04.9
2398,250514,2,4,1,00:08.2,00:04.9
2399,216605,2,5,1,00:11.5,00:04.9
2400,212508,3,6,1,00:11.8,00:04.9
2401,253068,227,7,1,00:13.0,00:04.9
2402,177369,1,1,1,00:04.5,00:03.1
2403,216496,24,2,1,00:07.5,00:03.1
2404,141663,32,3,1,00:11.3,00:03.1
2405,250514,2,4,1,00:12.0,00:03.1
2406,216605,2,5,1,00:12.6,00:03.1
2407,212508,3,6,1,00:13.1,00:03.1
2408,253068,227,7,1,00:13.5,00:03.1
2409,177369,1,1,1,00:04.4,00:03.4
2410,216496,22,2,1,00:04.9,00:03.4
2411,141663,32,3,1,00:05.3,00:03.4
2412,250514,3,4,1,00:05.6,00:03.4
2413,216605,2,5,1,00:06.1,00:03.4
2414,212508,3,6,1,00:07.0,00:03.4
2415,253068,237,7,1,00:07.3,00:03.4
2416,177369,1,1,1,00:05.0,00:03.5
2417,216496,2751,2,1,00:05.3,00:03.5
2418,141663,32,3,1,00:06.1,00:03.5
2419,250514,1,4,1,00:06.4,00:03.5
2420,216605,2,5,1,00:06.8,00:03.5
2421,212508,3,6,1,00:09.1,00:03.5
2422,253068,244,7,1,00:09.6,00:03.5
2423,177369,1,1,1,00:14.5,00:04.9
2424,216496,2752,2,1,00:16.9,00:04.9
2425,141663,32,3,1,00:19.4,00:04.9
2426,250514,2,4,1,00:19.8,00:04.9
2427,216605,2,5,1,00:50.4,00:04.9
2428,212508,4,6,1,00:51.0,00:04.9
2429,253068,261,7,1,00:51.3,00:04.9
2430,177369,0,1,1,00:05.3,00:04.0
2431,216496,1449,2,1,00:30.3,00:04.0
2432,141663,12,3,1,00:30.7,00:04.0
2433,250514,182,4,1,00:31.1,00:04.0
2434,216605,12,5,1,00:31.4,00:04.0
2435,212508,273,6,1,00:32.2,00:04.0
2436,253068,281,7,1,00:32.6,00:04.0
2437,177369,3,1,1,00:05.0,00:03.9
2438,216496,635,2,1,00:08.6,00:03.9
2439,141663,12,3,1,00:09.6,00:03.9
2440,250514,73,4,1,00:10.0,00:03.9
2441,216605,25,5,1,00:19.2,00:03.9
2442,212508,380,6,1,00:22.3,00:03.9
2443,253068,279,7,1,00:22.6,00:03.9
2444,177369,185,1,1,00:05.0,00:02.9
2445,216496,220,2,1,00:05.3,00:02.9
2446,141663,12,3,1,00:10.1,00:02.9
2447,250514,51,4,1,00:10.7,00:02.9
2448,216605,25,5,1,00:11.0,00:02.9
2449,212508,391,6,1,00:16.7,00:02.9
2450,253068,289,7,1,00:17.8,00:02.9
2451,177369,183,1,1,00:09.1,00:03.3
2452,216496,157,2,1,00:11.9,00:03.3
2453,141663,11,3,1,00:12.5,00:03.3
2454,250514,25,4,1,00:15.1,00:03.3
2455,216605,12,5,1,00:19.2,00:03.3
2456,212508,22,6,1,00:19.7,00:03.3
2457,253068,315,7,1,00:19.9,00:03.3
2458,177369,201,1,1,00:07.6,00:03.6
2459,216496,322,2,1,00:08.8,00:03.6
2460,141663,11,3,1,00:09.1,00:03.6
2461,250514,167,4,1,00:12.3,00:03.6
2462,216605,12,5,1,00:12.8,00:03.6
2463,212508,0,6,1,00:13.2,00:03.6
2464,253068,59,7,1,00:13.5,00:03.6
2465,177369,28,1,1,00:05.7,00:04.8
2466,216496,172,2,1,00:24.2,00:04.8
2467,141663,12,3,1,00:24.5,00:04.8
2468,250514,16,4,1,00:24.7,00:04.8
2469,216605,12,5,1,00:25.0,00:04.8
2470,212508,0,6,1,00:25.8,00:04.8
2471,253068,60,7,1,00:26.6,00:04.8
2472,177369,54,1,1,00:04.9,00:03.9
2473,216496,73,2,1,00:05.8,00:03.9
2474,141663,2,3,1,00:11.0,00:03.9
2475,250514,66,4,1,00:11.3,00:03.9
2476,216605,40,5,1,00:11.5,00:03.9
2477,212508,0,6,1,00:14.2,00:03.9
2478,253068,16,7,1,00:16.6,00:03.9
2479,177369,106,1,1,00:23.6,00:03.7
2480,216496,62,2,1,00:24.2,00:03.7
2481,141663,2,3,1,00:25.1,00:03.7
2482,250514,64,4,1,00:26.8,00:03.7
2483,216605,11,5,1,00:32.2,00:03.7
2484,212508,0,6,1,00:32.8,00:03.7
2485,253068,15,7,1,00:34.2,00:03.7
2486,177369,105,1,1,00:06.3,00:03.7
2487,216496,68,2,1,00:06.8,00:03.7
2488,141663,6,3,1,00:08.5,00:03.7
2489,250514,189,4,1,00:09.6,00:03.7
2490,216605,11,5,1,00:10.0,00:03.7
2491,212508,0,6,1,00:11.4,00:03.7
2492,253068,18,7,1,00:12.4,00:03.7
2493,177369,2,1,1,00:07.7,00:03.5
2494,216496,223,2,1,00:10.3,00:03.5
2495,141663,6,3,1,00:41.2,00:03.5
2496,250514,646,4,1,01:20.2,00:03.5
2497,216605,10,5,1,01:20.4,00:03.5
2498,212508,0,6,1,01:25.0,00:03.5
2499,253068,19,7,1,01:32.6,00:03.5
2500,177369,1,1,1,00:06.0,00:02.5
2501,216496,157,2,1,00:06.8,00:02.5
2502,141663,0,3,1,00:07.2,00:02.5
2503,250514,3,4,1,00:38.8,00:02.5
2504,216605,10,5,1,00:39.1,00:02.5
2505,212508,0,6,1,00:39.6,00:02.5
2506,253068,26,7,1,00:39.9,00:02.5
2507,177369,1,1,1,00:10.5,00:02.9
2508,216496,1,2,1,00:11.5,00:02.9
2509,141663,1,3,1,00:11.9,00:02.9
2510,250514,16,4,1,00:13.8,00:02.9
2511,216605,1,5,1,00:14.1,00:02.9
2512,212508,3,6,1,00:14.3,00:02.9
2513,253068,21,7,1,00:16.0,00:02.9
2514,177369,85,1,1,00:05.1,00:03.6
2515,216496,0,2,1,00:05.7,00:03.6
2516,141663,0,3,1,00:06.0,00:03.6
2517,250514,682,4,1,00:06.5,00:03.6
2518,216605,0,5,1,00:12.1,00:03.6
2519,212508,21,6,1,00:12.8,00:03.6
2520,253068,17,7,1,00:13.9,00:03.6
2521,177369,1581,1,1,00:04.3,00:02.9
2522,216496,1,2,1,00:04.7,00:02.9
2523,141663,1,3,1,00:09.4,00:02.9
2524,250514,3,4,1,00:09.7,00:02.9
2525,216605,0,5,1,00:14.4,00:02.9
2526,212508,24,6,1,00:14.9,00:02.9
2527,253068,70,7,1,00:15.1,00:02.9
2528,177369,1580,1,1,00:04.5,00:03.3
2529,216496,1,2,1,00:06.9,00:03.3
2530,141663,0,3,1,00:12.9,00:03.3
2531,250514,4,4,1,00:13.4,00:03.3
2532,216605,0,5,1,00:13.7,00:03.3
2533,212508,1,6,1,00:26.3,00:03.3
2534,253068,15,7,1,00:28.5,00:03.3
2535,177369,270,1,1,00:06.3,00:05.1
2536,216496,0,2,1,00:07.0,00:05.1
2537,141663,0,3,1,00:07.3,00:05.1
2538,250514,3,4,1,00:07.5,00:05.1
2539,216605,0,5,1,00:07.9,00:05.1
2540,212508,2,6,1,00:08.2,00:05.1
2541,253068,15,7,1,00:08.6,00:05.1
2542,177369,286,1,1,00:06.1,00:04.5
2543,216496,1,2,1,00:07.3,00:04.5
2544,141663,0,3,1,00:07.7,00:04.5
2545,250514,3,4,1,00:08.4,00:04.5
2546,216605,0,5,1,00:14.2,00:04.5
2547,212508,3,6,1,00:14.6,00:04.5
2548,253068,16,7,1,00:15.2,00:04.5
2549,177369,289,1,1,00:04.7,00:04.0
2550,216496,0,2,1,00:05.0,00:04.0
2551,141663,0,3,1,00:05.4,00:04.0
2552,250514,3,4,1,00:05.9,00:04.0
2553,216605,1,5,1,00:06.6,00:04.0
2554,212508,2,6,1,00:48.9,00:04.0
2555,253068,15,7,1,00:49.9,00:04.0
2556,177369,99,1,1,00:04.8,00:02.8
2557,216496,0,2,1,00:05.2,00:02.8
2558,141663,0,3,1,00:05.6,00:02.8
2559,250514,3,4,1,00:06.3,00:02.8
2560,216605,1,5,1,00:07.0,00:02.8
2561,212508,2,6,1,00:07.7,00:02.8
2562,253068,15,7,1,00:08.2,00:02.8
2563,177369,99,1,1,00:09.8,00:08.0
2564,216496,0,2,1,00:10.4,00:08.0
2565,141663,1,3,1,00:20.4,00:08.0
2566,250514,3,4,1,00:21.0,00:08.0
2567,216605,1,5,1,00:21.2,00:08.0
2568,212508,2,6,1,00:22.4,00:08.0
2569,253068,15,7,1,00:23.3,00:08.0
2570,177369,14,1,1,00:05.1,00:04.0
2571,216496,0,2,1,00:05.5,00:04.0
2572,141663,1,3,1,00:05.9,00:04.0
2573,250514,3,4,1,00:06.5,00:04.0
2574,216605,1,5,1,00:12.8,00:04.0
2575,212508,2,6,1,00:13.2,00:04.0
2576,253068,15,7,1,00:14.5,00:04.0
2577,177369,14,1,1,00:06.3,00:05.3
2578,216496,0,2,1,00:33.1,00:05.3
2579,141663,1,3,1,00:33.7,00:05.3
2580,250514,2182,4,1,00:34.3,00:05.3
2581,216605,1,5,1,00:36.0,00:05.3
2582,212508,2,6,1,00:36.2,00:05.3
2583,253068,15,7,1,00:36.6,00:05.3
2584,177369,15,1,1,00:05.2,00:04.5
2585,216496,1,2,1,00:40.2,00:04.5
2586,141663,1,3,1,00:40.9,00:04.5
2587,250514,2180,4,1,00:41.8,00:04.5
2588,216605,1,5,1,00:42.0,00:04.5
2589,212508,2,6,1,00:42.4,00:04.5
2590,253068,15,7,1,00:42.6,00:04.5
2591,177369,1,1,1,00:05.0,00:04.3
2592,216496,186,2,1,00:06.9,00:04.3
2593,141663,2,3,1,00:07.1,00:04.3
2594,250514,329,4,1,00:07.4,00:04.3
2595,216605,0,5,1,00:08.8,00:04.3
2596,212508,5,6,1,00:09.0,00:04.3
2597,253068,15,7,1,00:09.5,00:04.3
2598,177369,8,1,1,00:05.1,00:04.1
2599,216496,186,2,1,00:05.4,00:04.1
2600,141663,1,3,1,00:06.2,00:04.1
2601,250514,339,4,1,00:06.8,00:04.1
2602,216605,1,5,1,00:07.7,00:04.1
2603,212508,5,6,1,00:09.2,00:04.1
2604,253068,16,7,1,00:27.0,00:04.1
2605,177369,7,1,1,00:04.0,00:03.0
2606,216496,189,2,1,00:05.8,00:03.0
2607,141663,3,3,1,00:06.1,00:03.0
2608,250514,344,4,1,00:06.4,00:03.0
2609,216605,3,5,1,00:21.5,00:03.0
2610,212508,3,6,1,00:22.0,00:03.0
2611,253068,16,7,1,00:35.4,00:03.0
2612,177369,7,1,1,00:08.1,00:03.8
2613,216496,211,2,1,00:08.6,00:03.8
2614,141663,3,3,1,00:08.9,00:03.8
2615,250514,356,4,1,00:09.2,00:03.8
2616,216605,63,5,1,00:10.9,00:03.8
2617,212508,14,6,1,00:11.4,00:03.8
2618,253068,19,7,1,00:11.7,00:03.8
2619,177369,9,1,1,00:04.4,00:03.0
2620,216496,28,2,1,00:18.7,00:03.0
2621,141663,2,3,1,00:19.6,00:03.0
2622,250514,451,4,1,00:20.4,00:03.0
2623,216605,389,5,1,00:21.2,00:03.0
2624,212508,14,6,1,00:21.5,00:03.0
2625,253068,26,7,1,00:21.8,00:03.0
2626,177369,13,1,1,00:04.3,00:02.7
2627,216496,19,2,1,00:05.0,00:02.7
2628,141663,3,3,1,00:05.6,00:02.7
2629,250514,282,4,1,00:07.1,00:02.7
2630,216605,402,5,1,00:08.3,00:02.7
2631,212508,8,6,1,00:09.4,00:02.7
2632,253068,26,7,1,00:20.3,00:02.7
2633,177369,8,1,1,00:06.2,00:05.1
2634,216496,124,2,1,00:06.5,00:05.1
2635,141663,7,3,1,00:06.8,00:05.1
2636,250514,196,4,1,00:23.5,00:05.1
2637,216605,389,5,1,00:23.7,00:05.1
2638,212508,6,6,1,00:24.1,00:05.1
2639,253068,147,7,1,00:24.4,00:05.1
2640,177369,8,1,1,00:05.1,00:04.3
2641,216496,96,2,1,00:19.1,00:04.3
2642,141663,8,3,1,00:19.3,00:04.3
2643,250514,172,4,1,00:20.1,00:04.3
2644,216605,393,5,1,00:20.5,00:04.3
2645,212508,4,6,1,00:20.7,00:04.3
2646,253068,152,7,1,00:21.9,00:04.3
2647,177369,88,1,1,00:12.1,00:03.6
2648,216496,108,2,1,00:22.7,00:03.6
2649,141663,76,3,1,00:28.9,00:03.6
2650,250514,267,4,1,00:32.9,00:03.6
2651,216605,392,5,1,00:33.2,00:03.6
2652,212508,4,6,1,00:33.7,00:03.6
2653,253068,126,7,1,00:42.0,00:03.6
2654,177369,92,1,1,00:14.9,00:03.3
2655,216496,28,2,1,00:15.4,00:03.3
2656,141663,12,3,1,00:15.9,00:03.3
2657,250514,15,4,1,00:16.5,00:03.3
2658,216605,22,5,1,00:17.2,00:03.3
2659,212508,83,6,1,00:17.9,00:03.3
2660,253068,126,7,1,00:18.8,00:03.3
2661,177369,89,1,1,00:04.8,00:03.0
2662,216496,1,2,1,00:05.9,00:03.0
2663,141663,3,3,1,00:13.2,00:03.0
2664,250514,22,4,1,00:14.1,00:03.0
2665,216605,3,5,1,00:14.4,00:03.0
2666,212508,83,6,1,00:14.9,00:03.0
2667,253068,126,7,1,00:15.2,00:03.0
2668,177369,130,1,1,00:04.8,00:04.1
2669,216496,7,2,1,00:05.1,00:04.1
2670,141663,9,3,1,00:05.3,00:04.1
2671,250514,13,4,1,00:05.6,00:04.1
2672,216605,4,5,1,00:06.2,00:04.1
2673,212508,3,6,1,00:06.4,00:04.1
2674,253068,130,7,1,00:06.7,00:04.1
2675,177369,128,1,1,00:04.0,00:02.8
2676,216496,298,2,1,00:34.9,00:02.8
2677,141663,68,3,1,00:35.7,00:02.8
2678,250514,23,4,1,00:36.9,00:02.8
2679,216605,2,5,1,00:37.1,00:02.8
2680,212508,1,6,1,00:38.6,00:02.8
2681,253068,1638,7,1,00:39.0,00:02.8
2682,177369,123,1,1,00:04.4,00:03.0
2683,216496,305,2,1,00:04.6,00:03.0
2684,141663,24,3,1,00:07.9,00:03.0
2685,250514,4,4,1,00:08.2,00:03.0
2686,216605,3,5,1,00:14.7,00:03.0
2687,212508,1297,6,1,00:15.0,00:03.0
2688,253068,1778,7,1,00:15.4,00:03.0
2689,177369,4,1,1,00:24.4,00:05.0
2690,216496,306,2,1,00:25.5,00:05.0
2691,141663,0,3,1,00:26.0,00:05.0
2692,250514,5,4,1,00:26.8,00:05.0
2693,216605,0,5,1,00:27.4,00:05.0
2694,212508,1298,6,1,00:34.3,00:05.0
2695,253068,269,7,1,00:34.6,00:05.0
2696,177369,3,1,1,00:06.2,00:05.1
2697,216496,1,2,1,00:07.6,00:05.1
2698,141663,0,3,1,00:07.9,00:05.1
2699,250514,5,4,1,00:08.7,00:05.1
2700,216605,1,5,1,00:09.2,00:05.1
2701,212508,1300,6,1,00:09.5,00:05.1
2702,253068,98,7,1,00:09.8,00:05.1
2703,177369,3,1,1,00:21.2,00:04.0
2704,216496,1,2,1,00:22.2,00:04.0
2705,141663,0,3,1,00:22.6,00:04.0
2706,250514,7,4,1,00:30.0,00:04.0
2707,216605,2,5,1,00:30.9,00:04.0
2708,212508,1301,6,1,00:31.2,00:04.0
2709,253068,12,7,1,00:31.8,00:04.0
2710,177369,3,1,1,00:05.5,00:04.2
2711,216496,26,2,1,00:06.3,00:04.2
2712,141663,0,3,1,00:10.5,00:04.2
2713,250514,5,4,1,00:11.4,00:04.2
2714,216605,2,5,1,00:12.1,00:04.2
2715,212508,0,6,1,00:13.7,00:04.2
2716,253068,11,7,1,00:14.0,00:04.2
2717,177369,3,1,1,00:04.3,00:03.0
2718,216496,29,2,1,00:04.6,00:03.0
2719,141663,0,3,1,00:05.2,00:03.0
2720,250514,5,4,1,00:05.4,00:03.0
2721,216605,2,5,1,00:06.5,00:03.0
2722,212508,0,6,1,00:07.4,00:03.0
2723,253068,10,7,1,00:08.1,00:03.0
2724,177369,3,1,1,00:05.0,00:03.5
2725,216496,29,2,1,00:05.9,00:03.5
2726,141663,1,3,1,00:06.2,00:03.5
2727,250514,5,4,1,00:06.5,00:03.5
2728,216605,2,5,1,00:07.5,00:03.5
2729,212508,0,6,1,00:07.7,00:03.5
2730,253068,10,7,1,00:08.0,00:03.5
2731,177369,3,1,1,00:08.5,00:07.7
2732,216496,30,2,1,00:09.0,00:07.7
2733,141663,2,3,1,00:09.2,00:07.7
2734,250514,6,4,1,00:09.5,00:07.7
2735,216605,2,5,1,00:21.0,00:07.7
2736,212508,0,6,1,00:21.4,00:07.7
2737,253068,10,7,1,00:22.6,00:07.7
2738,177369,3,1,1,00:03.7,00:02.6
2739,216496,0,2,1,00:04.0,00:02.6
2740,141663,2,3,1,00:04.6,00:02.6
2741,250514,6,4,1,00:26.7,00:02.6
2742,216605,2,5,1,00:26.9,00:02.6
2743,212508,1,6,1,00:27.2,00:02.6
2744,253068,10,7,1,00:27.4,00:02.6
2745,177369,3,1,1,00:06.3,00:05.1
2746,216496,117,2,1,00:06.6,00:05.1
2747,141663,2,3,1,00:07.1,00:05.1
2748,250514,6,4,1,00:13.4,00:05.1
2749,216605,2,5,1,00:13.7,00:05.1
2750,212508,1,6,1,00:18.3,00:05.1
2751,253068,10,7,1,00:18.5,00:05.1
2752,177369,3,1,1,00:04.7,00:03.7
2753,216496,532,2,1,00:06.0,00:03.7
2754,141663,2,3,1,00:06.7,00:03.7
2755,250514,5,4,1,00:09.2,00:03.7
2756,216605,2,5,1,00:09.7,00:03.7
2757,212508,1,6,1,00:10.2,00:03.7
2758,253068,10,7,1,00:10.8,00:03.7
2759,177369,4,1,1,00:04.4,00:03.0
2760,216496,532,2,1,00:04.9,00:03.0
2761,141663,33,3,1,00:05.5,00:03.0
2762,250514,5,4,1,00:05.8,00:03.0
2763,216605,2,5,1,00:06.2,00:03.0
2764,212508,1,6,1,00:06.8,00:03.0
2765,253068,10,7,1,00:07.7,00:03.0
2766,177369,6,1,1,00:04.6,00:03.8
2767,216496,16,2,1,00:05.0,00:03.8
2768,141663,33,3,1,00:05.5,00:03.8
2769,250514,5,4,1,00:05.7,00:03.8
2770,216605,4,5,1,00:06.1,00:03.8
2771,212508,1,6,1,00:06.7,00:03.8
2772,253068,11,7,1,00:39.4,00:03.8
2773,177369,5,1,1,00:08.1,00:04.6
2774,216496,136,2,1,00:09.0,00:04.6
2775,141663,33,3,1,00:09.5,00:04.6
2776,250514,105,4,1,00:11.3,00:04.6
2777,216605,669,5,1,00:11.6,00:04.6
2778,212508,2,6,1,00:12.0,00:04.6
2779,253068,12,7,1,00:14.9,00:04.6
2780,177369,212,1,1,00:04.2,00:03.0
2781,216496,122,2,1,00:04.9,00:03.0
2782,141663,15,3,1,00:05.2,00:03.0
2783,250514,8240,4,1,00:22.4,00:03.0
2784,216605,4153,5,1,00:23.6,00:03.0
2785,212508,99,6,1,00:24.4,00:03.0
2786,253068,120,7,1,00:26.1,00:03.0
2787,177369,214,1,1,00:12.2,00:05.3
2788,216496,118,2,1,00:12.5,00:05.3
2789,141663,14,3,1,00:13.9,00:05.3
2790,250514,2680,4,1,00:14.1,00:05.3
2791,216605,4213,5,1,00:22.5,00:05.3
2792,212508,1332,6,1,00:23.6,00:05.3
2793,253068,120,7,1,00:23.9,00:05.3
2794,177369,214,1,1,00:04.6,00:03.7
2795,216496,121,2,1,00:05.2,00:03.7
2796,141663,14,3,1,00:05.8,00:03.7
2797,250514,2690,4,1,00:06.9,00:03.7
2798,216605,4229,5,1,00:07.4,00:03.7
2799,212508,1689,6,1,00:08.2,00:03.7
2800,253068,943,7,1,00:09.0,00:03.7
2801,177369,215,1,1,00:05.8,00:03.1
2802,216496,119,2,1,00:06.3,00:03.1
2803,141663,16,3,1,00:06.7,00:03.1
2804,250514,2695,4,1,00:07.3,00:03.1
2805,216605,4245,5,1,00:07.8,00:03.1
2806,212508,460,6,1,00:08.3,00:03.1
2807,253068,899,7,1,00:08.6,00:03.1
2808,177369,212,1,1,00:03.8,00:02.5
2809,216496,122,2,1,00:04.2,00:02.5
2810,141663,15,3,1,00:04.8,00:02.5
2811,250514,2705,4,1,00:18.2,00:02.5
2812,216605,4245,5,1,00:18.5,00:02.5
2813,212508,463,6,1,00:19.4,00:02.5
2814,253068,912,7,1,00:20.8,00:02.5
2815,177369,214,1,1,00:03.8,00:02.6
2816,216496,114,2,1,00:13.7,00:02.6
2817,141663,14,3,1,00:16.1,00:02.6
2818,250514,2639,4,1,00:16.4,00:02.6
2819,216605,4248,5,1,00:16.7,00:02.6
2820,212508,86,6,1,00:18.7,00:02.6
2821,253068,1420,7,1,00:19.9,00:02.6
2822,177369,450,1,1,00:04.5,00:03.1
2823,216496,122,2,1,00:04.9,00:03.1
2824,141663,0,3,1,00:06.0,00:03.1
2825,250514,2599,4,1,00:06.4,00:03.1
2826,216605,805,5,1,00:06.8,00:03.1
2827,212508,84,6,1,00:07.3,00:03.1
2828,253068,1262,7,1,00:08.7,00:03.1
2829,177369,7,1,1,00:10.4,00:02.7
2830,216496,128,2,1,00:11.0,00:02.7
2831,141663,2,3,1,00:11.7,00:02.7
2832,250514,1765,4,1,00:12.3,00:02.7
2833,216605,770,5,1,00:12.5,00:02.7
2834,212508,19,6,1,00:13.1,00:02.7
2835,253068,796,7,1,00:13.6,00:02.7
2836,177369,2,1,1,00:03.9,00:02.5
2837,216496,90,2,1,00:17.8,00:02.5
2838,141663,4,3,1,00:18.1,00:02.5
2839,250514,6,4,1,00:19.0,00:02.5
2840,216605,766,5,1,00:20.1,00:02.5
2841,212508,10,6,1,00:20.3,00:02.5
2842,253068,697,7,1,00:20.6,00:02.5
2843,177369,13,1,1,00:11.4,00:04.7
2844,216496,9,2,1,00:11.6,00:04.7
2845,141663,13,3,1,00:12.0,00:04.7
2846,250514,1042,4,1,00:12.2,00:04.7
2847,216605,17,5,1,00:12.6,00:04.7
2848,212508,6,6,1,00:14.2,00:04.7
2849,253068,300,7,1,00:14.6,00:04.7
2850,177369,2,1,1,00:04.2,00:02.8
2851,216496,0,2,1,00:09.5,00:02.8
2852,141663,10,3,1,00:09.8,00:02.8
2853,250514,1001,4,1,00:10.3,00:02.8
2854,216605,15,5,1,00:10.6,00:02.8
2855,212508,3,6,1,00:11.3,00:02.8
2856,253068,7,7,1,00:11.8,00:02.8
2857,177369,2,1,1,00:04.3,00:03.2
2858,216496,10,2,1,00:05.9,00:03.2
2859,141663,10,3,1,00:07.3,00:03.2
2860,250514,1001,4,1,00:07.8,00:03.2
2861,216605,1,5,1,00:08.4,00:03.2
2862,212508,2,6,1,00:08.7,00:03.2
2863,253068,15,7,1,00:19.1,00:03.2
2864,177369,1,1,1,00:05.0,00:03.2
2865,216496,0,2,1,00:09.3,00:03.2
2866,141663,11,3,1,00:09.8,00:03.2
2867,250514,1001,4,1,00:10.0,00:03.2
2868,216605,1,5,1,00:10.4,00:03.2
2869,212508,2,6,1,00:10.9,00:03.2
2870,253068,17,7,1,00:11.2,00:03.2
2871,177369,1,1,1,00:06.4,00:05.3
2872,216496,0,2,1,00:18.2,00:05.3
2873,141663,9,3,1,00:18.7,00:05.3
2874,250514,1003,4,1,00:19.0,00:05.3
2875,216605,2,5,1,00:19.3,00:05.3
2876,212508,2,6,1,00:19.5,00:05.3
2877,253068,3,7,1,00:19.8,00:05.3
2878,177369,2,1,1,00:04.1,00:02.8
2879,216496,0,2,1,00:13.6,00:02.8
2880,141663,9,3,1,00:16.5,00:02.8
2881,250514,1002,4,1,00:16.9,00:02.8
2882,216605,2,5,1,00:17.6,00:02.8
2883,212508,2,6,1,00:18.2,00:02.8
2884,253068,3,7,1,00:20.0,00:02.8
2885,177369,2,1,1,00:04.7,00:03.9
2886,216496,8,2,1,00:06.2,00:03.9
2887,141663,9,3,1,00:06.5,00:03.9
2888,250514,1001,4,1,00:06.7,00:03.9
2889,216605,1,5,1,00:07.2,00:03.9
2890,212508,3,6,1,00:09.6,00:03.9
2891,253068,3,7,1,00:09.9,00:03.9
2892,177369,2,1,1,00:04.5,00:03.0
2893,216496,0,2,1,00:05.2,00:03.0
2894,141663,9,3,1,00:05.5,00:03.0
2895,250514,1001,4,1,00:06.5,00:03.0
2896,216605,1,5,1,00:07.0,00:03.0
2897,212508,2,6,1,00:09.2,00:03.0
2898,253068,3,7,1,00:10.1,00:03.0
2899,177369,1,1,1,00:09.3,00:05.9
2900,216496,12,2,1,00:09.6,00:05.9
2901,141663,9,3,1,00:10.7,00:05.9
2902,250514,3127,4,1,00:10.9,00:05.9
2903,216605,2,5,1,00:11.3,00:05.9
2904,212508,2,6,1,00:12.7,00:05.9
2905,253068,23,7,1,00:12.9,00:05.9
2906,177369,1,1,1,00:05.9,00:03.0
2907,216496,12,2,1,00:06.2,00:03.0
2908,141663,9,3,1,00:06.4,00:03.0
2909,250514,1001,4,1,00:17.9,00:03.0
2910,216605,2,5,1,00:18.1,00:03.0
2911,212508,2,6,1,00:18.7,00:03.0
2912,253068,23,7,1,00:19.0,00:03.0
2913,177369,1,1,1,00:03.9,00:02.8
2914,216496,0,2,1,00:04.4,00:02.8
2915,141663,9,3,1,00:05.8,00:02.8
2916,250514,1001,4,1,00:06.6,00:02.8
2917,216605,2,5,1,00:06.9,00:02.8
2918,212508,2,6,1,00:07.3,00:02.8
2919,253068,23,7,1,00:07.7,00:02.8
2920,177369,1,1,1,00:08.9,00:02.7
2921,216496,0,2,1,00:21.5,00:02.7
2922,141663,9,3,1,00:26.1,00:02.7
2923,250514,1017,4,1,00:26.4,00:02.7
2924,216605,1,5,1,00:28.0,00:02.7
2925,212508,1,6,1,00:28.4,00:02.7
2926,253068,23,7,1,00:28.7,00:02.7
2927,177369,6790,1,1,00:04.2,00:02.6
2928,216496,1,2,1,00:04.8,00:02.6
2929,141663,9,3,1,00:13.5,00:02.6
2930,250514,1033,4,1,00:14.0,00:02.6
2931,216605,5,5,1,00:14.3,00:02.6
2932,212508,5,6,1,00:14.5,00:02.6
2933,253068,22,7,1,00:15.3,00:02.6
2934,177369,6798,1,1,00:04.5,00:03.2
2935,216496,64,2,1,00:04.7,00:03.2
2936,141663,2,3,1,00:05.6,00:03.2
2937,250514,1758,4,1,00:05.8,00:03.2
2938,216605,1447,5,1,00:06.6,00:03.2
2939,212508,13166,6,1,00:07.1,00:03.2
2940,253068,26,7,1,00:07.4,00:03.2
2941,177369,6805,1,1,00:05.1,00:04.4
2942,216496,94,2,1,00:06.9,00:04.4
2943,141663,18,3,1,00:22.9,00:04.4
2944,250514,1936,4,1,00:23.4,00:04.4
2945,216605,2144,5,1,00:24.3,00:04.4
2946,212508,13196,6,1,00:24.5,00:04.4
2947,253068,24,7,1,00:24.8,00:04.4
2948,177369,6822,1,1,00:04.2,00:02.7
2949,216496,121,2,1,00:05.0,00:02.7
2950,141663,83,3,1,00:05.5,00:02.7
2951,250514,1751,4,1,00:05.8,00:02.7
2952,216605,1661,5,1,00:06.1,00:02.7
2953,212508,10034,6,1,00:06.7,00:02.7
2954,253068,25,7,1,00:07.0,00:02.7
2955,177369,6815,1,1,00:04.9,00:03.7
2956,216496,132,2,1,00:18.9,00:03.7
2957,141663,18,3,1,00:19.5,00:03.7
